,text,label
5601,What would be a reason my transfer got declined?,27
5602,I was declined a transfer,27
5603,Why did my transfer get declined?,27
5604,I am unable to transfer money. I believe it is not working because it states it was declined.,27
5605,I was making a purchase and it was declined and I wanted to know why.,27
5606,Why do transfers get declined?,27
5607,"Hi, during online shopping payment is getting declined yesterday and today as well. Please check the issue.",27
5608,Please help me as my online payment is getting declined since yesterday while i am trying to purchase something online.,27
5609,"It's declining my transfers. Normally this works, but my card is being declined now and I've tried more than once.",27
5610,I tried to transfer but it was declined,27
5611,Seems like my transfer was declined how come?,27
5612,Help me figure out why my transfer was declined,27
5613,I didn't see any reason why my transfer was declined. What gives?,27
5614,Tell me why my transfer was declined.,27
5615,I got a message that my transfer was declined.,27
5616,My transfer was declined. What might the reason be?,27
5617,I tried to do a transfer but I got a message that it was declined.,27
5618,"I had everything lined up to make a transfer, and then it rejected it.",27
5619,Why are my transfers and purchases keep getting declined?,27
5620,how come my transfer declined,27
5621,"What do I do with my ""decline"" message on a transfer?",27
5622,I tried to buy something online yesterday and was told declined. I got the same error today after trying again. What is the problem?,27
5623,Why did my payment get declined?,27
5624,"My transfer was declined, why is that?",27
5625,I've made more than one attempt to make a purchase and the card keeps getting declined. Why do you keep denying my transfers?,27
5626,"Could not complete transfer, states 'declined'",27
5627,I'm having problems making a transfer to another account. I keep getting a declined message. I know that the information I'm putting in is accurate because I have checked it more than once.,27
5628,My transfer has been declined.,27
5629,I wanted to know why my transaction didn't go through.,27
5630,"Unable to complete transfer, states 'declined'",27
5631,I received a decline message on a transfer,27
5632,"I wanted to buy something online yesterday, but I could not because the card got declined on the day of and the following day. What is wrong with the card?",27
5633,why did i get declined transfer,27
5634,I am sure I have plenty of money to transfer but my transfer is being declined.,27
5635,Why are my transfers being declined? It normally works but now it's declining my card. I've tried it a few times but it's still not working.,27
5636,Is there a reason my transfer would have been declined?,27
5637,"I received a ""declined"" message when doing a transfer",27
5638,Why did I get declined during a transfer?,27
5639,It says the transfer wasn't accepted.,27
5640,I can't seem to figure out why my transfers are getting declined.,27
5641,I tried to do a transfer and it's saying it declined.,27
5642,I tried to buy something online yesterday but it kept saying declined. Tried again today but same thing happened. What's wrong?,27
5643,"I'm trying to move money from my account to elsewhere, but it's giving me an error message.",27
5644,I have tried a couple of times to make a purchase and my card keeps getting declined. Why do you keep denying my transfers? I have already tried a couple of times and it's not working.,27
5645,unsupported transfer declined,27
5646,Why would my transfer result in a decline message?,27
5647,The transfer that I was trying to complete was declined. What was the cause?,27
5648,I got declined when attempting a transfer,27
5649,What are the reasons for a declined transfer?,27
5650,Why would you cancel my transfer?,27
5651,My transfer was declined. Why did this happen?,27
5652,Why does my card continually get declined? I thought I had enough money in there but I've tried several times now and it still isn't working.,27
5653,"please help me with this transfer, for some reason i can't transfer to a cryptocurency account",27
5654,Transfer could not be completed due to being declined.,27
5655,I just noticed my transfer was declined and I don't know why. Can you help me?,27
5656,I have been trying to make a transfer and it won't go through. I have checked all the receipts and its all correct but still won't let me do it.,27
5657,I got a declining message during a transfer? please tell me why,27
5658,I think there has been a mistake with my transfer,27
5659,I have double-checked all of my recipient details but for some reason all of my transfers keep getting declined. I have no clue as to why.,27
5660,Why are my transfers getting declined?  I havent had a problem in the past.,27
5661,Help me. My transfer was declined. How could this happen?,27
5662,"i have tried everything to complete a transfer but can't, what should i do next",27
5663,I don't know what's going on but all of my transfers keep getting declined. I have checked over the recipient details twice. These details are all correct.,27
5664,"Hi, Yesterdays i was unable to do online shopping as it was getting declined. Today I am facing the same issue. Please help me in this respect.",27
5665,"My transfers keep on getting declined. My card was working fine up until now, however it has suddenly stopped working. Why is this?",27
5666,I went to do a transfer and it was declined.,27
5667,"Why are all my transfers failing?  I have the details right and they won't complete.  I've been trying all day and they still won't go through, this is URGENT, please help.",27
5668,"Declined, transfer not completed.",27
5669,I saw that my transfer was declined.,27
5670,"Why do you keep declining my transfers? it's always been working really well so far but when I tried to buy something just now the card got declined, I tried couple of times already  but same thing is happening.",27
5671,How can I find a way to transfer money without it being rejected?,27
5672,I have a problem with my account. I tried to transfer some funds and the message came back declined. Can you help me?,27
5673,Please explain why my transfer attempt was declined. Thank you.,27
5674,"I don't see my refund money yet in my account. I asked the merchant a while ago for a refund, so I don't know what's taking so long.  Can you look into it and see if the money is there, just not in my account yet?",51
5675,Why am I missing my refund,51
5676,Please help me.  I am still waiting on a refund.,51
5677,I requested a refund but am unable to see it in my account. Why is that?,51
5678,When will my refund come through,51
5679,Why is my refund not showing up on the statement?,51
5680,I need my refund,51
5681,why cant you just refund me instead of a merchant,51
5682,Why haven't I received a refund yet?,51
5683,when will I get my refund?,51
5684,They said I would get a refund but I don't see it on my statement.,51
5685,A refund is taking too long.,51
5686,"I requested a refund from a merchant a while ago, and upon repeatedly checking my statement, the merchant has yet to refund me my money.  I don't know what's going on, or why the money is getting into my account--could you please help?",51
5687,Why isn't my refund showing up in my statement?,51
5688,I can't see a refund for a return I completed recently.,51
5689,How come my refund hasn't appeared on my statement?,51
5690,Why am I still waiting for my refund,51
5691,I keep checking my statements but nothing shows up. I requested a refund a long time ago but seems it's not reaching my account for some reason. Would you please help me get the money back from the seller.,51
5692,Why is my refund not visible on my statement?,51
5693,The refund doesn't show in my account,51
5694,I have not received a refund.,51
5695,Where is my recent refund in the my statement?,51
5696,I am missing a refund amount on my account.,51
5697,I asked for a refund but its not here yet,51
5698,I have a missing refund,51
5699,i need a refund right away but the funds aren't available in my account,51
5700,When will my returned transaction show up on my account?,51
5701,There is a refund missing.,51
5702,"My refund has not arrived, and I am unsure why. Who do I contact?",51
5703,I need my refund as soon as possible. What else do I have to do?,51
5704,I can't see my refund in my history.,51
5705,The refund isn't appearing in my account,51
5706,How can I check if I have received a refund if it is not yet on my statement?,51
5707,Why isn't a refund showing on my statement?,51
5708,I can not find my refund.,51
5709,"I requested a refund from a merchant several days ago, but don't see anything showing up in my account yet.  Can you check on your end to see if the money has reached you guys?",51
5710,I am waiting on the refund,51
5711,How can I investigate a missing refund?,51
5712,"Hi, Last week I have contacted the seller for a refund as directed by you, but i have not received the money yet. Please look into this issue with seller and help me in getting the refund.",51
5713,I still don't have a refund.,51
5714,Transaction refund missing from my statement.,51
5715,I am suppose to be getting a refund from something I purchased but it hasn't showed up in my account.,51
5716,I've been waiting for a refund where is it?,51
5717,I was supposed to get a refund but it is not showing up on my card,51
5718,I've been waiting for a refund to show up and I don't see it on my statement yet.,51
5719,I cannot see a refund in my account,51
5720,Give me a refund now!! I am still waiting.,51
5721,I made a purchase a few weeks ago but wasn't happy with it so recently requested a refund from the supplier.  Can you check where the money is?,51
5722,my refund has not hit my account yet,51
5723,Why hasn't my refund been appiled to my account?,51
5724,My refund has not yet been credited on my statement,51
5725,My refund is not showing.,51
5726,When do I see my recent refund in my statement,51
5727,Why isn't my refund shown on my statement?,51
5728,"Hello. I bought an item a while ago, and have since requested a refund.  However, upon checking my online statements, it seems that I haven't been issued a refund yet.  How can this be remedied?",51
5729,"Hurry and refund me, I am waiting",51
5730,"I received a refund, however I cannot see it in my account",51
5731,I was supposed to get a refund but I do not see it on my statement. When is it going to be updated?,51
5732,I did all that was asked of me and I am rather frustrated. I don't understand why you just won't credit me my money back. I have contacted the seller and nothing has been done. It's been a week!,51
5733,How will I know when I get my refund?,51
5734,"It's been more than a week since I had a return charged to my card, why hasn't it showed up?",51
5735,My refund isn't going fast enough.,51
5736,My account isn't showing the refund,51
5737,I requested a refund from a merchant but don't see the money in my account.  Are you able to check with the merchant or process the refund manually?,51
5738,The refund I asked for isn't showing up,51
5739,The refund on my account hasn't shown up,51
5740,I'm supposed to have a refund but it isn't there,51
5741,My statement has not shown my refund.,51
5742,No refund showing in my statement.,51
5743,I can't see all the refunds in my statement,51
5744,"I'm expecting a large refund from a store I returned merchandise to recently.  They say they have sent the money but I don't see it in my account, can you help.",51
5745,A while ago i requested a refund from a seller. I keep checking my statement but I have not been refunded yet. I'm confused why i haven't gotten my money back yet but I need your help getting it please.,51
5746,Please update me on whether you have received the funds for the refund of the large purchase I made recently. I have requested this from the merchant days ago but still haven't got anything.,51
5747,I cannot find my refund on my statement.,51
5748,"I have received my statement but I do not see my refund, why is that?",51
5749,What is taking so long with my refund?,51
5750,Can you tell me why a refund I'm owed is not showing on my statement?,51
5751,I requested a refund directly from the seller but I still don't have it. I just want you to send me my money back. I did what you said to do and I still don't have it.,51
5752,when should I receive my refund,51
5753,Card refund is not showing up in my statement.,51
5754,Why is my refund missing in my statement?,51
5755,Please send my refund now.,51
5756,"Hi! A seller that I requested a refund from a long time ago has yet to send the money into my account, even though I keep checking it. Can the seller be contacted by you guys to see what's going on?",51
5757,Why is the refund not on my statement?,51
5758,My refund is still pending,51
5759,I requested a refund from Next because the dress I purchased had three arm holes. They said they sent the refund last Wednesday which is nearly a week ago and I still don't have it.  Why not?,51
5760,Where is my refund? it appears to be missing.,51
5761,who should i contact if my refund doesn't go through?,51
5762,"Please, I need your help as to whether or not you have money for a large refunded purchase I made. I requested it some time ago from the seller, but nothing is showing up.",51
5763,I requested a refund for a large order the other day and don't think I received the funds. Can you tell me if you see them or not?,51
5764,Why isn't my refund showing up?,51
5765,I contacted the seller and he won't respond.  Please just refund me my  money.,51
5766,I am still waiting for a refund,51
5767,"I requested a refund from a seller a while ago, but when I check my statements it doesn't show up. Can you help me get my refund.",51
5768,I was supposed to get a refund but I do not see it.,51
5769,I contacted a seller about a refund last week but he still hasn't returned my money. I am frustrated and need these funds. Please help me get my money back.,51
5770,I am noticing that a refund of a large purchase still has not been credited to my account. I contacted the merchant a few days ago and he assured me that he would submit it right away. Is there a status update?,51
5771,Hi I'm waiting for a refund for an item I bought. I have contacted the merchant directly but had nothing back. Can you tell me whether or not you are able to refund me for the item?,51
5772,"Would you please tell me the status of my refund request for a large purchase I made not long ago? I contacted the merchant nearly a week ago, but haven't received it.",51
5773,I can't find my refund. Please help.,51
5774,I requested a refund but can't see it.,51
5775,"I keep checking to see if I've received a refund that I requested from a seller, but I'm not seeing the refund. I need you to help me get the refund.",51
5776,how does my statement get updated so i know when a refund will reflect on my balance,51
5777,Can I check my recent refund in my statement?,51
5778,"I was suppose to be getting a refund for something I purchased a while ago, but It still hasnt been applied to my account. When will I get my money back?",51
5779,My refund has not shown up on my statement.,51
5780,what is the status of my refund,51
5781,"Hello. Please, would you tell me if you have or have not received funds for a refund that I recently requested for a big purchase? I've contacted the merchant, but I can't tell that they have taken any action on it.",51
5782,Did I not get my refund? I don't see it.,51
5783,I am still waiting to find out the status of my refund. I have made previous attempts to find out what the status is to no avail. Will you please look into this for me?,51
5784,I keep checking my statements but nothing shows up! I requested a refund a long time ago but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,51
5785,I contacted the seller for a direct refund last week but he still hasn't give me my money. What should I do?,51
5786,I cannot view the refunded amount in my account.,51
5787,Why hasn't my refund appeared on my statement?,51
5788,My refund is not showing up in my account. Where is it?,51
5789,My refund has not shown up in my account.   Where is it?,51
5790,When can I expect my refund?,51
5791,How long will it take to refund me,51
5792,I keep checking my statements but no progress.I requested a refund but seems it's not reaching my account for some reason. Can you please help me get the money back from the seller for me,51
5793,"Can you let me know where my refund money is? I requested a refund a few days back, but it's not showing up yet.  Do you guys have the money yet? Maybe it's just not in my account.  Let me know when it will become available, please.",51
5794,My statement does not reflect that a refund has been issued,51
5795,Why isn't my refund on my statement?,51
5796,When will I be able to see the refund,51
5797,My refund isn't showing up on my statement.,51
5798,A refund for a recent return has not arrived on my card.,51
5799,I am missing my refund.,51
5800,I keep checking my statements but nothing shows up.I requested a refund a long time ago but seems like it's not submitting my account for some reason. Can you please help me get the money back from the seller for me,51
5801,"Three months ago I bought a new house for my cat, fluffy.  Unfortunately Fluffy was not a fan of the house and it had to be returned to Pet Smart last week.  They said they have sent a refund but it's not there, can you tell me where it is?",51
5802,How do I find the refund on my statement?,51
5803,"i need a refund from you because the merchant is refusing, can you do that?",51
5804,I returned an item but don't see it on my account?,51
5805,"As advised by you, i requested seller to refund my money. A week has passed but i haven't got any update from seller. Please track the refund with the seller.",51
5806,Why isn't my refund showing in my statement?,51
5807,"I'm looking at my statement, and my refund is not on there.",51
5808,I'm due a refund and it is not on my statement.,51
5809,Why did I not get my refund yet?,51
5810,Why hasn't my return cleared my account?,51
5811,I was told I would be getting a refund but I have yet to see it,51
5812,My refund isn't showing up,51
5813,Is there a reason my refund isn't showing on my statement?,51
5814,Are the funds I requested from a merchant a few days ago in my account? I do not see them.,51
5815,"I'm supposed to be getting a refund but it hasn't shown up, now what?",51
5816,My refund for a purchase hasn't  cone through yet.,51
5817,How long does it take for a refund to appear?,51
5818,I don't see a refund in my account.,51
5819,My refund is not here yet,51
5820,"I am waiting on this refund, hurry up.",51
5821,I returned something to a  store but can't see my refund.,51
5822,Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,51
5823,Why can't I see my refund in my statement?,51
5824,Where is the refund on my statement?,51
5825,I should have a refund in my statement but I can't see it,51
5826,I'm expecting a refund but it's no where to be seen,51
5827,There is not a refund in my statement.,51
5828,"I have checked my statements multiple times, but my refund that I requested a while back is not showing on my account. Is there a reason for this? Can I get some help getting my money back from this transaction?",51
5829,Im not sure if a seller is giving me my money back! I asked them to refund my money for the item but It's been a week now and still nothing has been given back to me. Can you resolve this for me?,51
5830,When will a refund post to my account?,51
5831,When will I be able to see my refund?,51
5832,"I made a big purchase that I regretted and cancelled, the merchant said that my refund was submitted. Can you confirm to me that all of my money was truly returned to me?",51
5833,I've been checking my statement to see if I've received a refund I requested from a seller a while ago has arrived. But it has not. This should have come back to me already. Can you help me figure out why it's not here and get my money back?,51
5834,Still waiting on my refund...,51
5835,I can't see my refund on my account,51
5836,I'm not sure why my card didn't work,25
5837,My card is not working at stores.,25
5838,Do you know why my card payment has been declined?,25
5839,Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.,25
5840,I could not use my card in a store.,25
5841,If my card payment isn't working what do I do?,25
5842,I'm not sure why the card payment didn't work.,25
5843,Tell me why my card payment has been declined.,25
5844,I was just shopping online for some tickets and the payment was declined by you.  Why has this happened?  I am certain I have the right amount of funds in my account.,25
5845,I am very upset that i went to use my new card today and it kept getting declined. Why is this happening and what do I do to not have it declined?,25
5846,What are the reasons why a card payment would be declined?,25
5847,The card payment I attempted to make failed.,25
5848,Why has my card been declined?,25
5849,I went to use my new card today and the card was repeatedly declined. I would really like to use this card and need to know what to do about it.,25
5850,"I was out today looking forward to paying with my new card, but the payment just kept getting declined. This is really sad, what's going on?",25
5851,What is the reason my payment was not accepted?,25
5852,"May monthly payment to Apple has been declined but I don't know why, they are going to re-try the payment and it must go through, can you tell me what is going on please?",25
5853,You have declined my  payment.,25
5854,Can you tell me why my card keeps getting declined every time I try to use it?,25
5855,Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,25
5856,"Apparently, I went out today to use my new card and was informed my payment was decline. This is really embarrassing, what happen?",25
5857,I NEED HELP WITH MY CARD!!!!! please. It keeps getting declined when I try to use it. I have tried a few times to use it and it keeps getting rejected. I have no idea why.,25
5858,How do I check to see why my card payment was declined?,25
5859,Why was my card declined in a shop?,25
5860,The payment for the card did not go through,25
5861,My card was rejected,25
5862,I use this card all the time so why did it get declined at the store today?,25
5863,I couldn't pay with my card,25
5864,Why are all my card payments being declined?,25
5865,I couldn't pay with card in a shop,25
5866,Why is my payment declined? It looked like everything worked ok and my account was fine.,25
5867,My card payment failed.,25
5868,"My payment has been declined!! What's going on, I thought everything was alright and working well?",25
5869,My latest payment was declined! What happened! I was told everything had been resolved and was back to working order again.,25
5870,My card wasn't working in a shop,25
5871,I'm sure I have enough money so why didn't the store accept my card?,25
5872,Why has my payment been declined? I paid by card.,25
5873,can you tell me why my card was declined?,25
5874,My card didn't go through.  It doesn't make sense.  You told me that everything was ok.,25
5875,Please explain why my payment was declined? I thought everything was good.,25
5876,"When I use my card, it says decline?",25
5877,My card payment didn't work,25
5878,"I was just shopping and my payment was declined in a store!  It was very embarrassing, what is going on and when will it be fixed?",25
5879,Why was my card declined?,25
5880,I tried to make a purchase in the store but my card was declined.,25
5881,My card payment wasn't accepted.,25
5882,is there a reason that my payment didnt go through,25
5883,My card payment did not go through.,25
5884,Explain the payment that was declined!,25
5885,Explain why my card payment wouldn't go through.,25
5886,Why didn;t my payment work,25
5887,My card couldn't pay in a shop.,25
5888,My payment card was declined - could you tell me why?,25
5889,"Hi, is everything in good standing with my card? I am receiving multiple ""decline"" messages.",25
5890,Why didn't my card payment work?,25
5891,My card payment didn't go through.,25
5892,How can a payment be declined,25
5893,The store card reader would not accept my card.,25
5894,Why was my payment declined? I keep trying my card but it's not working.,25
5895,My card was declined,25
5896,my payment was rejected,25
5897,I was wondering why my card was declined,25
5898,"Please help me in this, as i was unable to make any payment by my new card,  it was getting declined repeatedly. I am not very happy with this incident.",25
5899,Why did my card payment not work?,25
5900,"my card payment has been declined, do you know why?",25
5901,My credit card has been declined.,25
5902,Why did my card payment get declined?,25
5903,Why won't you accept my payment? I keep trying with this card and it's not working.,25
5904,My card payment is being declined and I've tried several times.,25
5905,For some reason my card payment didn't work,25
5906,Why has my card declined,25
5907,A shop I go to didn't let me pay.,25
5908,Why did my payment fail?,25
5909,Can you tell me why my card payment did not work?,25
5910,My card would not work at a shop.,25
5911,I could not get my card to work at a shop.,25
5912,My card payment has been declined,25
5913,I've tried using my card multiple times and it keeps getting declined.,25
5914,My card was refused,25
5915,Why is it saying my card payment is declined when I made it?,25
5916,My card failed to work when I was shopping in a store,25
5917,why couldn't I use my card at a store?,25
5918,My card did not work at store.,25
5919,Why does is payment not going through? Did my account get frozen or some other issue I don't know about. What can I do to fix this problem?,25
5920,Why was my new card declined?,25
5921,Why do you keep declining my payment?I tried several times with this card and it is just not working.,25
5922,Why do you keep declining my payment? I tried several times already with this card and it is just not working.,25
5923,Why am I being declined?,25
5924,Could you explain why my card payment did not work?,25
5925,"Hi, Today i have tried to make payment by my new card, but payment got declined many times. I am very disappointed, please look into this.",25
5926,I don't know why my card payment did not work,25
5927,"my card was refused, why?",25
5928,I don't understand why my payment was declined. I thought everything was ok.,25
5929,I tried to pay with my card and it didn't work,25
5930,Why do you keep declining my payment?I tried several times already with this card and it is just not working.,25
5931,The card payment is declined.  Please inform me why.,25
5932,"My card payment has been declined, why?",25
5933,Why would you decline my card?,25
5934,My payment for my card is not working,25
5935,Why would a card payment be declined?,25
5936,I was so embarrassed. Why didn't my payment clear?,25
5937,It seems like my card payment didn't work.,25
5938,"I've tried many times to make a payment, but it's not going through.  What's wrong?",25
5939,Why has my card been declined?  whats the deal?,25
5940,For some reason my card payment hasn't worked. what can I do to look into that?,25
5941,Could you please tell me why my card payment didn't work?,25
5942,"my payment was rejected, do you know why?",25
5943,My card payment doesn't work.,25
5944,"I made a card payment, but it has been declined?",25
5945,"Everything seems fine with my account, so why did it decline my payment?",25
5946,"I'm not sure why my payment has been declined? Please tell me why, I thought it was all good.",25
5947,My payment has been declined several times.  Can you help me?,25
5948,I had a decline on my card. Why?,25
5949,When I tried to pay in a store my card din't work,25
5950,I was just needing to know why my card got declined,25
5951,My payment was declined,25
5952,Why was the payment on my card declined?,25
5953,I made a card payment but it didn't work. Why not?,25
5954,"I was out today looking forward to paying with my brand new card, turns out the payment just kept getting declined. This is pretty sad, what's going on?",25
5955,Do you know the reason why my card payment was declined?,25
5956,What is going on with it saying my card payment was declined?,25
5957,"I keep trying to make a payment, but it doesn't work.",25
5958,What could the reason be that my payment card was declined?,25
5959,My card did not go through in a shop,25
5960,Is there an issue with my card payment as it has not gone through.,25
5961,Why wasn't my card payment accepted?,25
5962,I keep trying to use my card to buy some things and you keep declining it. Why? I've tried multiple times to make it go through but it won't.,25
5963,The card payment I made didn't work.,25
5964,"I received my new card and tried using it today, just to have it show declined over and over again.  Why is this happening?",25
5965,My card payment won't work.,25
5966,My card payment has failed.,25
5967,Whats the reason for my payment being declined? It looked like everything went through ok and my account was good.,25
5968,I just got my new card and tried using it and it was declined?,25
5969,"I know there's money in my account, why did my account decline me?",25
5970,Why are the payments being declined on my new card?  I tried several times to use my new card to pay for my gas at the Shell station in my neighborhood.  I am very distressed about my new card not working.,25
5971,Why would my card payment not work?,25
5972,My card payment wasn't declined,25
5973,Reason for my card to decline,25
5974,Why have you declined my card payment?,25
5975,My card was not accepted in a shop,25
5976,I had a card payment that was declined.  Why?,25
5977,How come my card payment has been declined?,25
5978,"I have enough money in my account, so why is my card being declined?",25
5979,Can you please advise if there is something wrong with my card? I have had multiple rejections and do not know the reason. Thanks!,25
5980,"Card payment was declined, do you know why?",25
5981,I've tried several times to make a payment and every time my card is declined? Could my card be locked? I don't know what to do.,25
5982,"I had a problem with my card payment, can you help?",25
5983,I tried to used my card in a shop and the transaction was declined.,25
5984,"I was out today looking forward to paying with my new card, turns out the payment kept getting declined. This is really sad, what's going on?",25
5985,Card payment didn't go through.,25
5986,Please help to explain to me why my new card was declined when I tried to use it at my grocery store this morning to pay for the items I needed.  I tried three times to use it and it kept being declined.  I was very embarrassed standing there trying to buy my groceries.,25
5987,My card payment was not successful.,25
5988,Tell me why my card payment was declined.,25
5989,"i put in money for vacation and its not showing. i need that money today, how long will it take",48
5990,I can't figure out why a transfer is still pending?,48
5991,"Transfers can take up to one day to process before departing for the beneficiary accounts. Please confirm that you've entered your account details correctly. SEPA transfers can take up to two working days, while SWIFT transfers can take up to five working days.",48
5992,When will my transfer finish pending?,48
5993,"How long do transfers take, mine just says pending?",48
5994,How long does it take for a transfer to finish pending?,48
5995,How long does it take for a money transfer to show up?,48
5996,Why is a transfer I have still pending?,48
5997,"Transfers may show up as pending for up to one day while they are processed by one of our payment processors. Then, they will depart for the beneficiary accounts. Please also double-check that you have entered the correct account details. SEPA transfers can take up to two business days, and SWIFT transfers can take up to five business days.",48
5998,What's the time frame on EU transfers? I purchased something a couple of days ago but the seller hasn't received my payment.,48
5999,When will the transaction post to my account?,48
6000,I sent a transfer and it has been pending for awhile. How long will it stay pending?,48
6001,"I transferred money to another country several days ago, but my transaction is still pending. i have checked that the accounts are keyed in correctly. what sees to be the problem?",48
6002,What is the reason a transfer shows as pending?,48
6003,Why is the transfer showing pending?,48
6004,Hi I am trying to transfer money to another country but it is showing pending and it has been a long time.  I have checked numbers and they are correct.  Could you please help?,48
6005,Why does my transfer say it is pending?,48
6006,What am I supposed to do if the funds haven't show up from a transfer completed this morning?,48
6007,How long do I have to wait for the transfer to be finalized?,48
6008,My payment shows that it is pending will I be charged more money?,48
6009,Why is my transfer still pending?,48
6010,Tell me why my transfer is pending.,48
6011,How long will my transfer be pending for?,48
6012,"I'm hoping you can answer my question about a pending transfer that I've had for a while now.  I know that all of the account details are correct, so why is it taking so long to go through?",48
6013,How long is a transfer in the pending status?,48
6014,Why is it taking so long for my pending transaction to post as cleared?,48
6015,"I haven't received my transfer funds yet, where are they?",48
6016,I'm confused as to why my transfer is still listed as pending on the website.,48
6017,"How long do EU transfers actually take? I recently bought something online a few days ago, sent the money immediately online but the seller says it's still not there yet.",48
6018,Why is my transfer pending?,48
6019,I sent payment with EU transfer and they still haven't received it. How long does it take?,48
6020,I bought something on line a and the seller hasn't received the money I sent could you please tell me how long an EU transfer takes?,48
6021,How long is the wait for a money transfer to show up?,48
6022,What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,48
6023,"As I double checked that I have the correct account details that i submitted , they're right for sure. Transfer is still pending so far.",48
6024,How long until transfers complete?,48
6025,My money transfer has not yet occurred,48
6026,My transfer is still pending,48
6027,Will my transfer be done soon?,48
6028,"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",48
6029,"My transfer is quite urgent, and finally worked out, but I've been waiting for it for quite some time. Can you tell me how long to expect to wait for it?",48
6030,My transfer still says pending,48
6031,"I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet. How long do EU transfers actually take?",48
6032,The transfer was accepted but now it's stuck on pending. When will it go through?,48
6033,I have not seen any changes in my account balance(s) after making a transfer.,48
6034,I have an outgoing transaction,48
6035,"How long does a transfer to another country normally take? I check over and over again and see that my transfer is still pending. It's 2018, nothing should take this long. I have confirmed my account information, so there is no error. What is the hold up?",48
6036,I have a pending transaction,48
6037,How long is the wait for a money transfer to post?,48
6038,My money transfer hasn't appeared yet.,48
6039,Why is my transfer still pending after all this time?,48
6040,why have I got a pending transfer? I'm confused!!,48
6041,It seems like a transfer is pending.,48
6042,How long will my transfer stay pending?,48
6043,How long will the transfer take?,48
6044,How long does it take for pending to go through,48
6045,the transfer went through but now it has been pending for quite a while. i need this to go through already,48
6046,"I've been waiting for a pending transfer to go through for a while now, and don't see any reason why I've been waiting this long.  I know that I have the correct account details, so that isn't the problem.",48
6047,I am still waiting for a transfer to show up,48
6048,"My transfer is still pending, why?",48
6049,"Hey I double checked that I have the correct account details already, they're right for sure. Transfer is still pending since forever. It's not that difficult to transfer money to another country in 2018 is it?",48
6050,A transfer is pending.,48
6051,Why isn't my pending transfer finished?,48
6052,A transfer to my account shows as still pending and I wanted to know how long it is suppose to take to clear.,48
6053,Is my transfer pending?,48
6054,I did a transfer but its still pending,48
6055,How come I have pending transfers?,48
6056,I recently purchased something and the seller says my money has not arrived yet. It was in EU's. How long does this take?,48
6057,Could you please help me figure out why the seller has not received their money after I sent it.,48
6058,"How long do EU transfers actually take? I bought something online a couple days ago, sent the money immediately online but the seller says it's still not there yet.",48
6059,"How long do EU transfers take? I bought something online a couple days ago , sent the money immediately online but the seller says it is still not there yet",48
6060,"I didn't think my country-to-country money transfer would take so long. It still says that it's pending so I re-checked all of the account information--everything seems right, so what's the deal?",48
6061,My transfer hasn't appeared yet,48
6062,i transfered and yet it is still pending,48
6063,My transfer is stuck pending? How do we fix it to it goes through?,48
6064,What is the reason why the transfer shows as pending?,48
6065,I am still waiting for a transfer to show,48
6066,When will my transfer move from pending to confirmed?,48
6067,How long does a transfer take?,48
6068,I have a transfer that is still pending.,48
6069,I have a transfer that is pending.,48
6070,My transfer has been pending for a long time now. I already double checked my account info and it is correct. Why is it taking so long in 2018 to transfer money?,48
6071,My account says I have a pending transfer.,48
6072,How long would does it take for a seller to receive an EU transfer if I bought something from them and sent them the money immediately?,48
6073,Money was transferred to me and I am unable to see it,48
6074,How long does it take for pending transfer transactions to post?,48
6075,I finished my transfer. I am having an issue with it still pending. It has been a long time and i'm growing impatient,48
6076,Why is there a pending time on my transfer?,48
6077,Why does it show that my transfer is still pending?,48
6078,Can you tell me when my money transfer will go through,48
6079,How long will my transfer be pending?,48
6080,How long will a transfer be pending for?,48
6081,Why is a transfer I did recently still processing?,48
6082,I have a trasnger that is pending and wondered about it.,48
6083,I wanted to know why there is a transfer of mine pending.,48
6084,"I'm waiting for a money transfer to show, still.",48
6085,I am still waiting for a money transfer to appear.,48
6086,There has been a transfer pending in my account and I wanted to know how long it is going to take to go  through.,48
6087,What is the average pending time for a transaction?,48
6088,Can you explain why my payment is still pending?,48
6089,I did a transfer but it is still pending.,48
6090,Why is the transfer still pending?  Can I do something?,48
6091,I am having to wait for my transfer to be fully processed. It seems to be taking a very long time in the pending phase. What is the normal turn around time that I can expect to see it completed?,48
6092,when will my transfer clear,48
6093,"The transfer finally worked, but how long does it stay pending?",48
6094,"How long do EU transfers take? I bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",48
6095,Why does my transfer still say it is pending?,48
6096,My money transfer has not happened yet,48
6097,I don't see a money transfer yet,48
6098,I have a transfer waiting.,48
6099,how long will it take for my transfer to stop pending,48
